# Constructed from biom file
#OTU ID	D1	D3	WC	D5	SW	D4	D6	D2	taxonomy
OTU_2477	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Neisseriaceae; D_5__uncultured
OTU_4532	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales
OTU_3257	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4757	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Rikenellaceae; D_5__Alistipes
OTU_3147	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured
OTU_5119	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
OTU_6047	0.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	Unassigned
OTU_2037	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__Thermincola
OTU_1954	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4303	0.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella
OTU_994	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Aminicenantia; D_3__Aminicenantales
OTU_3893	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales
OTU_2677	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
OTU_1313	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria
OTU_5333	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__cvE6
OTU_1817	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__WOR-1
OTU_5779	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_5293	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__MB-A2-108
OTU_3350	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Absconditabacteriales (SR1)
OTU_1180	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031
OTU_5283	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured
OTU_2960	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIb
OTU_4425	0.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae
OTU_5183	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__RsaHF231
OTU_2650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__VHS-B4-70
OTU_2466	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__BD7-11
OTU_1328	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Archangiaceae; D_5__Anaeromyxobacter
OTU_1792	1.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Candidatus Peregrinibacteria
OTU_2637	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Rhodanobacteraceae; D_5__uncultured; D_6__uncultured bacterium
OTU_1798	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Pelolinea
OTU_4003	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__Asticcacaulis
OTU_3226	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__Desulfobacca
OTU_1797	9.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	Unassigned
OTU_2217	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured; D_6__uncultured bacterium
OTU_1786	26.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_2806	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_2117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_5261	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales
OTU_3466	2.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae; D_5__Opitutus
OTU_2346	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bacteriovoracaceae
OTU_4908	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B); D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_2855	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Blfdi19
OTU_2342	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Nitrospinae; D_2__P9X2b3D02
OTU_1257	36.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_2143	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3846	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_6153	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella
OTU_4901	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales
OTU_3858	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1099	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Verrucomicrobiaceae; D_5__Prosthecobacter
OTU_1875	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__env.OPS 17
OTU_4006	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_1905	0.0	0.0	0.0	17.0	0.0	0.0	3.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Syntrophomonadaceae; D_5__uncultured
OTU_2963	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_4309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Unassigned
OTU_3839	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__vadinHA49
OTU_3883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	D_0__Bacteria; D_1__Kiritimatiellaeota; D_2__Kiritimatiellae; D_3__WCHB1-41
OTU_1511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41
OTU_4151	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_5327	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Neisseriaceae; D_5__uncultured
OTU_5576	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3722	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Absconditabacteriales (SR1)
OTU_4105	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_3088	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Chryseobacterium
OTU_2896	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_2887	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria
OTU_3939	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_5206	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__DG-56
OTU_2837	0.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia
OTU_2364	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	Unassigned
OTU_1820	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Micavibrionales
OTU_1300	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4049	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Tenericutes; D_2__Mollicutes; D_3__Mycoplasmatales; D_4__Mycoplasmataceae; D_5__uncultured
OTU_2164	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Nocardioides
OTU_1426	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)
OTU_2559	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella
OTU_2615	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_5237	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__AKAU3564 sediment group
OTU_2436	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	D_0__Bacteria; D_1__PAUC34f
OTU_5139	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_3166	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__Vermiphilaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3240	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_2245	0.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured
OTU_1117	2.0	4.0	5.0	0.0	0.0	0.0	0.0	30.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Moranbacteria
OTU_6251	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Lacihabitans
OTU_1001	0.0	32.0	23.0	0.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae
OTU_5334	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae
OTU_5341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
OTU_1452	0.0	2.0	37.0	0.0	0.0	0.0	1.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__Algoriphagus
OTU_4561	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Paceibacterales; D_4__Paceibacteraceae; D_5__Candidatus Paceibacter
OTU_2207	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae
OTU_2606	0.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Thermoplasmata; D_3__uncultured
OTU_2838	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	Unassigned
OTU_1219	21.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__PS-B29
OTU_6148	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Acidiferrobacterales; D_4__Acidiferrobacteraceae; D_5__Sulfurifustis
OTU_1582	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia; D_3__uncultured archaeon; D_4__uncultured archaeon; D_5__uncultured archaeon; D_6__uncultured archaeon
OTU_3040	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIb
OTU_1064	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales
OTU_2165	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Rhodospirillaceae; D_5__uncultured
OTU_6093	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales
OTU_4814	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_2307	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria
OTU_2880	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Spirosomaceae; D_5__Pseudarcicella
OTU_1087	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__TRA3-20
OTU_3041	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4508	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Kaiserbacteria
OTU_1707	0.0	0.0	4.0	0.0	0.0	24.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium; D_6__uncultured bacterium
OTU_3504	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__Candidatus Ovatusbacter; D_6__uncultured bacterium
OTU_6111	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_5128	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Omnitrophicaeota; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
OTU_4597	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3)
OTU_2075	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_2008	0.0	0.0	16.0	0.0	0.0	0.0	0.0	2.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Holophagales; D_4__Holophagaceae; D_5__Geothrix
OTU_3930	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_4062	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_1593	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__Desulfomonile
OTU_1890	16.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__Vermiphilaceae
OTU_1677	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Lentisphaerae; D_2__Lentisphaeria; D_3__Lentisphaerales; D_4__Lentisphaeraceae; D_5__Lentisphaera
OTU_2250	25.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_5112	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_4968	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4947	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family
OTU_2706	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_1975	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Thermodesulfovibrionia; D_3__uncultured
OTU_2304	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3)
OTU_1245	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1838	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Dehalococcoidia; D_3__MSBL5; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_5348	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family
OTU_3676	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_890	6.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	Unassigned
OTU_4256	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20
OTU_1268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae
OTU_2418	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria
OTU_1734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	Unassigned
OTU_3070	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Woesebacteria; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
OTU_5031	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Latescibacteria; D_2__Latescibacteria; D_3__Latescibacterales; D_4__Latescibacteraceae
OTU_1595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1602	0.0	0.0	0.0	32.0	0.0	0.0	1.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Chryseobacterium
OTU_4835	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria
OTU_2772	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Rubinisphaeraceae; D_5__SH-PL14
OTU_2306	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_4843	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_3365	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4068	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Ochrobactrum
OTU_1839	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_2432	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4070	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_2822	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_3382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
OTU_4875	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3848	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_3159	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_4868	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae
OTU_4857	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__Oligoflexaceae; D_5__uncultured; D_6__uncultured bacterium
OTU_3011	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42
OTU_5007	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured
