#Genome	Step1	Step2	Taxonomic Group	Coverage value(average)
WC_52	C-S-04:Acetate oxidation	C-S-06:Fermentation	Bacteroidota	0.0188061567990148
WC_54	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Bacteroidota	0.0205381770032676
WC_55	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Omnitrophota	0.0107287616713947
WC_55	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Omnitrophota	0.0107287616713947
WC_55	C-S-04:Acetate oxidation	C-S-06:Fermentation	Omnitrophota	0.0107287616713947
WC_58	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0129056643312389
WC_59	C-S-01:Organic carbon oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.00757288854155879
WC_6	C-S-01:Organic carbon oxidation	C-S-02:Carbon fixation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-01:Organic carbon oxidation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-01:Organic carbon oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-01:Organic carbon oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-02:Carbon fixation	C-S-04:Acetate oxidation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-02:Carbon fixation	C-S-06:Fermentation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-02:Carbon fixation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-02:Carbon fixation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-02:Carbon fixation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-04:Acetate oxidation	C-S-06:Fermentation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-04:Acetate oxidation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-04:Acetate oxidation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-04:Acetate oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-06:Fermentation	O-S-02:Arsenate reduction	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-06:Fermentation	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0146589491845479
WC_6	C-S-06:Fermentation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0146589491845479
WC_6	O-S-02:Arsenate reduction	S-S-07:Thiosulfate oxidation	Gammaproteobacteria	0.0146589491845479
WC_6	O-S-02:Arsenate reduction	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0146589491845479
WC_6	S-S-07:Thiosulfate oxidation	S-S-09:Thiosulfate disproportionation 2	Gammaproteobacteria	0.0146589491845479
WC_60	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Bacteroidota	0.0118254845873255
WC_7	C-S-01:Organic carbon oxidation	C-S-06:Fermentation	Patescibacteria	0.0164306892891059
WC_9	C-S-01:Organic carbon oxidation	N-S-08:Nitrite ammonification	Omnitrophota	0.0148436833798245
WC_9	C-S-01:Organic carbon oxidation	O-S-02:Arsenate reduction	Omnitrophota	0.0148436833798245
WC_9	C-S-01:Organic carbon oxidation	S-S-03:Sulfur oxidation	Omnitrophota	0.0148436833798245
WC_9	N-S-08:Nitrite ammonification	O-S-02:Arsenate reduction	Omnitrophota	0.0148436833798245
WC_9	N-S-08:Nitrite ammonification	S-S-03:Sulfur oxidation	Omnitrophota	0.0148436833798245
WC_9	O-S-02:Arsenate reduction	S-S-03:Sulfur oxidation	Omnitrophota	0.0148436833798245
