	sequences per sample	iteration	D1	D3	WC	D5	SW	D4	D6	D2
alpha_rarefaction_4500_0.txt	4500	0	8.06903758232	6.64299093997	9.2184779888	6.02993689722	6.77474056572	4.36735579949	5.54468626897	6.93791942039
alpha_rarefaction_4500_1.txt	4500	1	8.08458005173	6.63983347714	9.192376513	6.11260850406	6.76765780683	4.38531458198	5.50455870216	6.9320750238
alpha_rarefaction_4500_2.txt	4500	2	8.03793309234	6.64114447778	9.17279212639	6.06917845407	6.77776372294	4.45431820665	5.49749378889	6.95672556641
alpha_rarefaction_4500_3.txt	4500	3	8.0190843808	6.64647455788	9.18968106146	6.13515714843	6.76262164915	4.39672066237	5.5655087483	6.88152331016
alpha_rarefaction_4500_4.txt	4500	4	8.05275710731	6.69650156043	9.24117946506	6.07800068525	6.80420210771	4.46682264211	5.53789818175	6.86680815681
alpha_rarefaction_4500_5.txt	4500	5	8.03744972338	6.69708157513	9.23868369547	6.08918324553	6.75515650915	4.4400236589	5.53940300105	6.92426447873
alpha_rarefaction_4500_6.txt	4500	6	8.02597619398	6.63971294029	9.21757068951	6.10588501305	6.81113597654	4.45107145642	5.54896823073	6.92956310477
alpha_rarefaction_4500_7.txt	4500	7	8.02729666937	6.64579445779	9.19679571873	6.16029440956	6.81558864787	4.43036906873	5.55350440477	6.94181136184
alpha_rarefaction_4500_8.txt	4500	8	8.00961388019	6.7284664069	9.25800731446	6.17662871363	6.77659267462	4.37080704537	5.57254835735	6.98501449562
alpha_rarefaction_4500_9.txt	4500	9	8.07572408995	6.63692043168	9.20667886466	6.05178510517	6.76409450474	4.45317281741	5.53653992115	6.88911817844
alpha_rarefaction_5500_0.txt	5500	0	8.11639555191	6.63468936322	9.3011079422	6.10251410143	6.82086102193	4.50302877582	5.50522068149	6.89942815844
alpha_rarefaction_5500_1.txt	5500	1	8.08117257447	6.67481543559	9.31410872587	6.078732363	6.77375049608	4.45995004046	5.53212839287	6.91874380787
alpha_rarefaction_5500_2.txt	5500	2	8.10845282992	6.71082917484	9.27618756765	6.08184761414	6.82359956084	4.44394520891	5.57164313325	6.91652873086
alpha_rarefaction_5500_3.txt	5500	3	8.01191800231	6.69564617236	9.30140946078	6.10911845923	6.83296925084	4.45494287472	5.5467161427	6.92092011919
alpha_rarefaction_5500_4.txt	5500	4	8.06340038251	6.6691810422	9.2741330138	6.11957567079	6.79561596833	4.46165487348	5.53647566037	6.90468876306
alpha_rarefaction_5500_5.txt	5500	5	8.1406073071	6.70429631418	9.31228981968	6.15386696819	6.73820156136	4.44558665353	5.51578439776	6.99681759712
alpha_rarefaction_5500_6.txt	5500	6	8.09889516655	6.67059218103	9.30329734385	6.12020970794	6.83296103893	4.37357199993	5.53784382158	6.89420635748
alpha_rarefaction_5500_7.txt	5500	7	8.123118146	6.67321582711	9.26849714378	6.17061869486	6.78366053066	4.48288006481	5.52037417879	6.9668456063
alpha_rarefaction_5500_8.txt	5500	8	8.00947227959	6.70880119374	9.32595418684	6.12264187756	6.76194238233	4.44597987285	5.52004873891	6.95593450524
alpha_rarefaction_5500_9.txt	5500	9	8.12332767003	6.6563489416	9.3384058621	6.10625652856	6.78818893843	4.48078972913	5.5457437216	6.89852109325
alpha_rarefaction_6500_0.txt	6500	0	8.17357928189	6.67954635211	9.38373307996	6.16194680973	6.79924659714	4.39507116748	5.53514709186	6.97773506743
alpha_rarefaction_6500_1.txt	6500	1	8.12411178201	6.71945483441	9.33230696771	6.0857916625	6.80949093418	4.45855997258	5.51716473197	6.9607287751
alpha_rarefaction_6500_2.txt	6500	2	8.14636677828	6.68355763928	9.36062699711	6.14896640433	6.75531456976	4.49269539849	5.52271357451	6.98842251715
alpha_rarefaction_6500_3.txt	6500	3	8.13348751508	6.72555286484	9.37238468557	6.10225760918	6.79314975781	4.41299536128	5.57076124359	6.96041824377
alpha_rarefaction_6500_4.txt	6500	4	8.08857028454	6.77745488352	9.36290292852	6.12809779857	6.78349196857	4.46726904847	5.47979616195	6.96921086167
alpha_rarefaction_6500_5.txt	6500	5	8.09127685009	6.69163337137	9.36447687232	6.09180766562	6.80434865523	4.39963805016	5.56213072663	6.97362295327
alpha_rarefaction_6500_6.txt	6500	6	8.07956712466	6.76779402291	9.37085919144	6.16033783521	6.79019071244	4.45099564512	5.51008077233	6.94709366636
alpha_rarefaction_6500_7.txt	6500	7	8.10038355876	6.71996733084	9.36420618713	6.09101286742	6.82892179217	4.39871454796	5.52740842381	6.97523907229
alpha_rarefaction_6500_8.txt	6500	8	8.05032145742	6.71181040256	9.34619642132	6.08387247967	6.82398520414	4.48453579987	5.56933436079	6.9716455529
alpha_rarefaction_6500_9.txt	6500	9	8.11569611325	6.67661861864	9.42120340521	6.07518849995	6.78472186561	4.4681242781	5.58573906287	6.94196292104
alpha_rarefaction_7500_0.txt	7500	0	8.08192180619	6.72954194722	9.40979372203	6.0971897519	6.77158019449	4.46453203088	5.52094443591	6.97301463736
alpha_rarefaction_7500_1.txt	7500	1	8.11482143856	6.70438297001	9.42761348415	6.16888682438	6.82222286841	4.40841474429	5.54579558647	6.98201197504
alpha_rarefaction_7500_2.txt	7500	2	8.0881181548	6.6556340993	9.37008244322	6.10698499444	6.77622051923	4.46829590149	5.5415040641	6.92423310375
alpha_rarefaction_7500_3.txt	7500	3	8.1599815815	6.69043736367	9.41814320141	6.07456886459	6.76563108383	4.43712610959	5.54752228089	6.95711033348
alpha_rarefaction_7500_4.txt	7500	4	8.19073727204	6.70231713966	9.42414086672	6.12090394693	6.78880215587	4.42076366553	5.50930787938	6.91977276619
alpha_rarefaction_7500_5.txt	7500	5	8.15848482925	6.62629235901	9.41736209794	6.1155159461	6.8099659731	4.42253627233	5.55831611305	6.91335845544
alpha_rarefaction_7500_6.txt	7500	6	8.12194841085	6.73716677827	9.46993982848	6.1131328817	6.79937108383	4.47886784458	5.5686150219	6.97977671489
alpha_rarefaction_7500_7.txt	7500	7	8.15928457988	6.68055435586	9.48915411384	6.0940844485	6.84236462716	4.43600664346	5.60461358238	6.95784139192
alpha_rarefaction_7500_8.txt	7500	8	8.09829114671	6.74101431414	9.39639455411	6.11569023285	6.80851596975	4.46721372066	5.54848413527	6.95436600983
alpha_rarefaction_7500_9.txt	7500	9	8.07740588843	6.61795528601	9.43516172921	6.12274557803	6.83967685056	4.47518615474	5.51082825332	6.97840877007
alpha_rarefaction_8500_0.txt	8500	0	8.12537537218	6.69169718081	9.47035554728	6.11725390131	6.81596895527	4.41125855214	5.53571701772	6.98565817358
alpha_rarefaction_8500_1.txt	8500	1	8.14109451405	6.75308199545	9.43977890628	6.12711265366	6.80104868069	4.41704273389	5.51742285922	6.93281882936
alpha_rarefaction_8500_2.txt	8500	2	8.1369266697	6.67514941387	9.47038903642	6.10905993156	6.82684912895	4.43903031584	5.52601852018	6.93230504525
alpha_rarefaction_8500_3.txt	8500	3	8.14476831413	6.73181686214	9.52814492464	6.12473438997	6.80341222736	4.486197673	5.55634488721	6.93124289902
alpha_rarefaction_8500_4.txt	8500	4	8.12179606043	6.70147503994	9.46563049891	6.12408157204	6.82759603095	4.44016906931	5.52556372641	6.94566991563
alpha_rarefaction_8500_5.txt	8500	5	8.1591234316	6.72531858696	9.4611812105	6.12531179538	6.82444633968	4.47496138398	5.53780052497	7.00638559895
alpha_rarefaction_8500_6.txt	8500	6	8.13023588314	6.69831836662	9.42137048436	6.12147844602	6.80487505534	4.47715038943	5.54530343074	6.98085543755
alpha_rarefaction_8500_7.txt	8500	7	8.10098028164	6.70305441513	9.43313366379	6.13644370914	6.8253847464	4.44723249138	5.5523341872	6.98854881158
alpha_rarefaction_8500_8.txt	8500	8	8.10048663465	6.71056119402	9.4094782896	6.15940692746	6.83467796536	4.49617980618	5.55602222281	6.94454892287
alpha_rarefaction_8500_9.txt	8500	9	8.09730985731	6.65692522219	9.45019471133	6.15206766862	6.82581873152	4.45477622151	5.55897234009	6.99498442344
alpha_rarefaction_9500_0.txt	9500	0	8.13342760783	6.67515080588	9.4474100482	6.15643919302	6.79795537536	4.47269927431	5.58152623325	6.93394986363
alpha_rarefaction_9500_1.txt	9500	1	8.14335537945	6.72561584636	9.46248011072	6.14472399471	6.83416330284	4.45911757757	5.55071030847	6.92594531962
alpha_rarefaction_9500_2.txt	9500	2	8.15607157677	6.72455774759	9.46746195667	6.11468874091	6.8085727874	4.40614934641	5.5591765908	7.02039586562
alpha_rarefaction_9500_3.txt	9500	3	8.11989257553	6.74356021682	9.47948002373	6.12343612879	6.83295090283	4.41807318037	5.55643391918	6.98988219407
alpha_rarefaction_9500_4.txt	9500	4	8.17718274283	6.67845793117	9.47435084719	6.12030244847	6.82697745215	4.45082405027	5.52721945094	6.99803167723
alpha_rarefaction_9500_5.txt	9500	5	8.1131811649	6.7037535758	9.50529615386	6.13495168522	6.79668590467	4.42837679799	5.52052043714	6.97894418547
alpha_rarefaction_9500_6.txt	9500	6	8.17506969558	6.67940754084	9.47996066725	6.10860035983	6.83280651868	4.44449205924	5.54571555726	7.00231482186
alpha_rarefaction_9500_7.txt	9500	7	8.14560632099	6.77357053419	9.48400639199	6.11950564783	6.80190300906	4.46309103957	5.5517890101	6.99062466071
alpha_rarefaction_9500_8.txt	9500	8	8.12560986519	6.72470432702	9.4927888774	6.13444515344	6.82365693353	4.42533988591	5.53372794054	6.99604451691
alpha_rarefaction_9500_9.txt	9500	9	8.14429559808	6.67975065507	9.54210867192	6.10615583534	6.81755583979	4.44200294755	5.55188247767	6.93784675654
alpha_rarefaction_10500_0.txt	10500	0	8.19368232628	6.72911898595	9.48927899014	6.11545120224	6.8335745613	4.51640558137	5.56641352325	6.96824500963
alpha_rarefaction_10500_1.txt	10500	1	8.16579724632	6.7306936907	9.46719006578	6.14080069771	6.82451487403	4.44370868274	5.58170687843	6.98580270473
alpha_rarefaction_10500_2.txt	10500	2	8.16090706089	6.74498042655	9.52712307693	6.11549227612	6.84022702109	4.47496909207	5.53057906138	6.98728920006
alpha_rarefaction_10500_3.txt	10500	3	8.17838589357	6.70997014341	9.46422890946	6.14052181384	6.82712620609	4.39889204473	5.55174998486	7.02895855285
alpha_rarefaction_10500_4.txt	10500	4	8.16508549611	6.75229271361	9.55672721577	6.14650103649	6.81488992105	4.45740968037	5.53719998515	7.01355911719
alpha_rarefaction_10500_5.txt	10500	5	8.16207840402	6.72542135877	9.49645326719	6.10513216491	6.84563739126	4.49190192193	5.52905925205	6.99631381385
alpha_rarefaction_10500_6.txt	10500	6	8.17107306207	6.7456937503	9.47333182275	6.16183627358	6.80094313408	4.45389113807	5.5382716159	6.96754145827
alpha_rarefaction_10500_7.txt	10500	7	8.16815648387	6.71613846899	9.47106190551	6.13036326167	6.82359822806	4.47584692378	5.53491790858	6.98576806444
alpha_rarefaction_10500_8.txt	10500	8	8.1497324452	6.72840171727	9.48135686518	6.10933548883	6.85364272395	4.47529489572	5.53140070208	6.97004303069
alpha_rarefaction_10500_9.txt	10500	9	8.16919538724	6.70763022756	9.49138150108	6.13943639606	6.79727176609	4.43413429124	5.54989982202	6.99747556798
alpha_rarefaction_11500_0.txt	11500	0	8.1446135151	6.72222419146	9.47964271615	6.13409938211	6.84057328342	4.46531904872	5.52444576137	6.96898741974
alpha_rarefaction_11500_1.txt	11500	1	8.17734289565	6.71786329	9.49353109614	6.13965295662	6.84725316055	4.45499801821	5.54593802685	6.98221732495
alpha_rarefaction_11500_2.txt	11500	2	8.19991176946	6.73839111965	9.52517015633	6.11621928444	6.82283898774	4.4822642116	5.54199786811	6.97985687091
alpha_rarefaction_11500_3.txt	11500	3	8.19957625976	6.73243533968	9.52415246142	6.13565692584	6.7959565359	4.42346472529	5.52226155689	7.0041193657
alpha_rarefaction_11500_4.txt	11500	4	8.16389663938	6.71300221286	9.58509937225	6.14118107804	6.8333873436	4.46130278966	5.55691155995	7.01647843749
alpha_rarefaction_11500_5.txt	11500	5	8.12359621865	6.73151278066	9.57238484452	6.13526697232	6.82611862798	4.48658187973	5.58902669584	6.9921844897
alpha_rarefaction_11500_6.txt	11500	6	8.16109486374	6.71164816698	9.54615864415	6.16725252571	6.81721532166	4.48915352898	5.53958607881	6.96050534108
alpha_rarefaction_11500_7.txt	11500	7	8.13528034812	6.73199487074	9.55790944273	6.12703980313	6.82417745474	4.46883624987	5.55586831335	6.98351781234
alpha_rarefaction_11500_8.txt	11500	8	8.17630777044	6.73058363506	9.56354032304	6.14189874539	6.84560877531	4.4650913009	5.53862457696	6.99178479606
alpha_rarefaction_11500_9.txt	11500	9	8.15101071348	6.71971826998	9.56487052592	6.11670023243	6.82944514852	4.45049403392	5.54799159192	6.98651770005
alpha_rarefaction_12500_0.txt	12500	0	8.16892706024	6.74111698811	9.56104560321	6.1326203286	6.8086147801	4.44393444468	5.58952801144	6.99007539306
alpha_rarefaction_12500_1.txt	12500	1	8.17574158322	6.74552549826	9.53568375764	6.15132004686	6.81786790755	4.44278035764	5.54588767676	7.01498079499
alpha_rarefaction_12500_2.txt	12500	2	8.15430679825	6.7663837331	9.51978513353	6.13675017626	6.82492430645	4.4578725276	5.54634540687	6.97949850473
alpha_rarefaction_12500_3.txt	12500	3	8.20078403468	6.7152418901	9.54781529902	6.09798497184	6.81984862935	4.43182571057	5.54941794668	6.99493216737
alpha_rarefaction_12500_4.txt	12500	4	8.15850689508	6.73870276471	9.54611023694	6.13263704954	6.81288437124	4.44894710121	5.54730801024	7.03542488634
alpha_rarefaction_12500_5.txt	12500	5	8.16776730828	6.70440194296	9.52607919522	6.13018481691	6.84593656306	4.45902979229	5.53742661969	6.99510091129
alpha_rarefaction_12500_6.txt	12500	6	8.1671966218	6.73044757135	9.50476074474	6.15249028591	6.83612180907	4.43325510675	5.55333066344	7.00691810842
alpha_rarefaction_12500_7.txt	12500	7	8.15299520158	6.72081517224	9.57741378229	6.09782872016	6.82801351383	4.48541281243	5.56118114691	6.98818123861
alpha_rarefaction_12500_8.txt	12500	8	8.15673492913	6.69597713215	9.57288241736	6.12435070971	6.83644401612	4.41630410997	5.57950398757	7.00903744015
alpha_rarefaction_12500_9.txt	12500	9	8.17002529547	6.71332346043	9.5179382026	6.14745763946	6.80312595014	4.48156132611	5.54981936312	7.00307481755
alpha_rarefaction_13500_0.txt	13500	0	8.15702464115	6.70886783686	9.57750180939	6.11540649783	6.81055867371	4.47674139016	5.5792482176	6.99691125919
alpha_rarefaction_13500_1.txt	13500	1	8.16236968652	6.72865135442	9.61680434331	6.12870192502	6.82884518034	4.46302270815	5.54632812142	6.99826063537
alpha_rarefaction_13500_2.txt	13500	2	8.17327584006	6.71098535034	9.57835294151	6.12566065669	6.81704047669	4.45228912352	5.54546008396	7.01800952281
alpha_rarefaction_13500_3.txt	13500	3	8.16333048125	6.7273963563	9.60516100574	6.11079439806	6.80500003153	4.46291244841	5.58045622706	6.98953903767
alpha_rarefaction_13500_4.txt	13500	4	8.1770986595	6.72398803909	9.55240682402	6.12819131801	6.82848266659	4.4683626283	5.54431582404	6.99746195429
alpha_rarefaction_13500_5.txt	13500	5	8.14142831775	6.73190597956	9.57512131736	6.12145515614	6.80344958396	4.46930142576	5.56590011288	6.96515613683
alpha_rarefaction_13500_6.txt	13500	6	8.18234905467	6.73197296321	9.56877878722	6.12461880164	6.8335371041	4.510378669	5.5446498819	7.01269654822
alpha_rarefaction_13500_7.txt	13500	7	8.19160783913	6.70202506949	9.5508265137	6.16388792962	6.84000030273	4.47914688609	5.54623012911	7.00585376126
alpha_rarefaction_13500_8.txt	13500	8	8.16991720743	6.74275793721	9.5627735917	6.13325123152	6.82337989824	4.47770217561	5.51025138728	7.0063821833
alpha_rarefaction_13500_9.txt	13500	9	8.13714924059	6.70464776882	9.6090427787	6.13659643335	6.81843590768	4.5113617458	5.56442175019	7.00383174208
alpha_rarefaction_14500_0.txt	14500	0	8.16843662107	6.71741241899	9.58917143964	6.14353773902	6.85604532471	4.45649371025	5.55893827665	7.0067885799
alpha_rarefaction_14500_1.txt	14500	1	8.1744544842	6.72294521072	9.58362981952	6.1236888565	6.84062123465	4.47681404403	5.55376029949	7.01113802019
alpha_rarefaction_14500_2.txt	14500	2	8.18743105576	6.72114625157	9.57787179101	6.13480624181	6.84726742936	4.4692241445	5.54152105761	7.01587304194
alpha_rarefaction_14500_3.txt	14500	3	8.18090092209	6.75224376086	9.59721051085	6.16510866347	6.79764070202	4.46492282281	5.55392185257	7.02140728395
alpha_rarefaction_14500_4.txt	14500	4	8.207118955	6.7583642624	9.59001521805	6.12085772712	6.8121392428	4.45264187617	5.57133232945	7.02234680018
alpha_rarefaction_14500_5.txt	14500	5	8.19763949262	6.72955355578	9.59242610734	6.13162275714	6.81534519123	4.46250024433	5.57319383306	6.98789311251
alpha_rarefaction_14500_6.txt	14500	6	8.18153313489	6.72894047559	9.59134118385	6.13567257378	6.83246488801	4.4544770355	5.55341462345	7.03257341092
alpha_rarefaction_14500_7.txt	14500	7	8.19581441308	6.71206128903	9.56957590398	6.14241462173	6.85977619434	4.45439779695	5.54543733376	7.01881259549
alpha_rarefaction_14500_8.txt	14500	8	8.22263026854	6.74905706337	9.5425451096	6.15491920059	6.84111454884	4.44725227438	5.56029951194	6.998309844
alpha_rarefaction_14500_9.txt	14500	9	8.14372654401	6.73653628115	9.56185838335	6.12098964333	6.84435751831	4.44788954711	5.54729894235	6.99771249532
alpha_rarefaction_15500_0.txt	15500	0	8.18112876302	6.71995454649	9.62650973988	6.13527950225	6.84038570208	4.45521197578	5.57775914108	6.98169431602
alpha_rarefaction_15500_1.txt	15500	1	8.18440296926	6.74379417292	9.55902070849	6.14794999421	6.83007148907	4.43675179218	5.57305243155	6.9651148405
alpha_rarefaction_15500_2.txt	15500	2	8.18163209123	6.74830274631	9.61831788649	6.11196927823	6.82988864551	4.44273655029	5.54185845202	7.04131438366
alpha_rarefaction_15500_3.txt	15500	3	8.17331081322	6.75628794249	9.60091120068	6.15690402162	6.84920128615	4.47273301395	5.54896625042	7.00277245777
alpha_rarefaction_15500_4.txt	15500	4	8.17956608779	6.73152726993	9.61345476847	6.15311436314	6.81034413392	4.47431031992	5.55945050176	7.0270858385
alpha_rarefaction_15500_5.txt	15500	5	8.17211610066	6.75977554965	9.5839390527	6.1235654658	6.85267322188	4.44336857962	5.54676957913	7.01577345926
alpha_rarefaction_15500_6.txt	15500	6	8.1710484479	6.71060675217	9.62268305113	6.12792496353	6.82090335031	4.46023250122	5.54505671719	6.99554854122
alpha_rarefaction_15500_7.txt	15500	7	8.21034503308	6.71363077321	9.6182605451	6.14673884672	6.82369260031	4.45706065747	5.52787632841	7.01269363522
alpha_rarefaction_15500_8.txt	15500	8	8.16962694095	6.72609591852	9.60051468051	6.13380135986	6.8457951832	4.46671919179	5.55566185211	7.04170891919
alpha_rarefaction_15500_9.txt	15500	9	8.20884440225	6.76380454739	9.59442060005	6.10209684555	6.81489150619	4.45469426516	5.53135591251	7.03618133975
alpha_rarefaction_16500_0.txt	16500	0	8.18835831756	6.73558700834	9.58240854325	6.17536117972	6.81841194465	4.49058839027	5.56194431578	7.01731294924
alpha_rarefaction_16500_1.txt	16500	1	8.1793966852	6.7577116777	9.58137373377	6.12500147577	6.8464999687	4.45224063064	5.56749598675	7.00419435215
alpha_rarefaction_16500_2.txt	16500	2	8.16091364459	6.76302198133	9.63672150087	6.13646277546	6.85034154703	4.46444283867	5.57882928702	7.01509685786
alpha_rarefaction_16500_3.txt	16500	3	8.18047727633	6.74117972316	9.63170156223	6.12780914217	6.839146542	4.47507122472	5.57388649913	6.99165575535
alpha_rarefaction_16500_4.txt	16500	4	8.188204555	6.75550629312	9.57105434688	6.16282208198	6.85685370723	4.47858243796	5.58664397495	7.00155059511
alpha_rarefaction_16500_5.txt	16500	5	8.18400731104	6.72796451015	9.59903568578	6.15846372547	6.81680535377	4.46439707389	5.55352949369	6.9933338975
alpha_rarefaction_16500_6.txt	16500	6	8.19133326271	6.73491024396	9.59896984498	6.15539807558	6.821753172	4.43115062154	5.57599845257	6.99978934948
alpha_rarefaction_16500_7.txt	16500	7	8.17072257069	6.76296644215	9.60557597667	6.13001107684	6.81909612259	4.41622717654	5.54452088147	6.99996223842
alpha_rarefaction_16500_8.txt	16500	8	8.17978281849	6.74542423749	9.57476719948	6.13019902823	6.84396723449	4.44476593524	5.5595192026	7.01438224773
alpha_rarefaction_16500_9.txt	16500	9	8.16591633522	6.78514786808	9.61454705855	6.12728678217	6.83598493601	4.46249315547	5.55851999412	6.98735808488
alpha_rarefaction_17500_0.txt	17500	0	8.20408199344	6.72209219458	9.64715521801	6.1323741679	6.82970952289	4.47928441708	5.54804641379	7.03015727122
alpha_rarefaction_17500_1.txt	17500	1	8.1791504579	6.7481797712	9.61293306135	6.13833985735	6.83312866101	4.4471508268	5.55344844535	7.00114725812
alpha_rarefaction_17500_2.txt	17500	2	8.17996427472	6.74445852254	9.6204481095	6.1359304421	6.80758552633	4.44174231223	5.5746860889	6.98970789772
alpha_rarefaction_17500_3.txt	17500	3	8.22510728205	6.73901891922	9.6114351174	6.1224186844	6.83204254729	4.46653576253	5.57537607226	7.0233165819
alpha_rarefaction_17500_4.txt	17500	4	8.20366605816	6.73471150439	9.60762387602	6.15730868203	6.82665002092	4.47726994996	5.56598182387	7.00998474315
alpha_rarefaction_17500_5.txt	17500	5	8.18096209664	6.72597532565	9.5981747279	6.13561438777	6.82275588003	4.45967115059	5.56231071919	7.02394499344
